Nc3 c5 d4 cxd4 Qxd4 Nc6 Qh4 Nf6 Nf3 d5 
e4 c6 d4 d5 e5 Bf5 c3 e6 Be3 Ne7 
e4 c6 d4 d5 e5 Bf5 c3 e6 Be3 Qb6 
e4 c6 d4 d5 e5 Bf5 f4 e6 Nf3 c5 
e4 c6 d4 d5 e5 Bf5 g4 Be4 f3 Bg6 
e4 c6 d4 d5 e5 Bf5 h4 h5 c4 e6 
e4 c6 d4 d5 e5 Bf5 h4 h6 g4 Bd7 
e4 c6 d4 d5 e5 c5 dxc5 Nc6 Nf3 Bg4 
e4 c6 d4 d5 e5 c5 dxc5 e6 a3 Bxc5 
e4 c6 d4 d5 e5 g6 c3 Bg7 f4 h5 
e4 c6 d4 d5 exd5 Qa5+ Nc3 cxd5 Nf3 Bg4 
e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 Nf6 
e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 c3 Nc6 
e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 h3 Nc6 
e4 c6 d4 d5 exd5 cxd5 Bf4 Nc6 c3 Bf5 
e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nc3 Nf6 
e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nc3 dxc4 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Bg5 e6 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Nc6 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 dxc4 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 e6 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 g6 
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 cxd5 Nxd5 
e4 c6 d4 d5 exd5 cxd5 c4 dxc4 Bxc4 e6 
e4 c6 d4 d5 exd5 cxd5 c4 e5 dxe5 d4 
e4 c6 d4 d5 exd5 cxd5 c4 e6 Nc3 Nf6 
e4 c6 d4 d5 f3 Nf6 e5 Nfd7 Bd3 e6 
e4 c6 d4 d5 f3 dxe4 fxe4 e5 Nf3 exd4 
e4 c6 d4 d5 f3 e6 Bd3 dxe4 fxe4 Qxd4 
e4 d5 exd5 Nf6 Bb5+ Bd7 Bxd7+ Qxd7 c4 c6 
e4 d5 exd5 Nf6 c4 c6 d4 cxd5 Nc3 Nc6 
e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Bg4 c4 Nb6 
e4 d5 exd5 Nf6 d4 Nxd5 c4 Nf6 Nc3 g6 
e4 d5 exd5 Nf6 d4 c6 c4 cxd5 Nc3 e6 
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Nc6 
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 h3 Bh5 
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Bc4 Bg4 
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 d4 Bg4 
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 e6 d4 c6 
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Bd2 c6 
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Bg4 
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 c6 
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Bd2 Nf6 
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 e5 dxe5 Nc6 
e4 d5 exd5 Qxd5 Nc3 Qa5 g3 Nf6 Bg2 e5 
e4 d5 exd5 Qxd5 Nc3 Qd6 d4 Nf6 Bd3 Bg4 
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 d4 c6 
e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Bc4 e6 
e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 Bg4 
e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nc6 d4 O-O-O 
e4 d5 exd5 c6 dxc6 Qc7 cxb7 Bxb7 d4 Nf6 
e4 d6 Nc3 e5 Bc4 Nf6 d3 c6 f4 Bg4 
e4 d6 Nf3 Nf6 Nc3 c5 d4 cxd4 Nxd4 Nc6 
e4 d6 d4 Nf6 Bd3 e5 c3 Nc6 Nf3 g6 
e4 d6 d4 Nf6 Nc3 Nbd7 Nf3 e5 Bc4 exd4 
e4 d6 d4 Nf6 Nc3 c6 f4 Qa5 Bd3 e5 
e4 d6 d4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 Be7 
e4 d6 d4 Nf6 Nc3 e5 Nge2 Be7 f3 O-O 
e4 d6 d4 Nf6 Nc3 g6 Be2 Bg7 f4 d5 
e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 c6 
e4 d6 d4 Nf6 Nc3 g6 Be3 c6 Nf3 Qa5 
e4 d6 d4 Nf6 Nc3 g6 Be3 c6 Qd2 Nbd7 
e4 d6 d4 Nf6 Nc3 g6 Be3 c6 f3 b5 
e4 d6 d4 Nf6 Nc3 g6 Be3 c6 h3 Bg7 
e4 d6 d4 Nf6 Nc3 g6 Be3 c6 h3 Nbd7 
e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7 f4 O-O 
e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O 
e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Be2 c5 
e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O 
e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 
e4 d6 d4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O 
e4 d6 d4 Nf6 Nc3 g6 g3 b6 Bg2 Bb7 
e4 d6 d4 Nf6 f3 e5 Ne2 Be7 c4 O-O 
e4 d6 d4 Nf6 f3 e5 d5 c6 c4 Be7 
e4 d6 d4 g6 Nc3 Bg7 Be3 a6 Qd2 b5 
e4 d6 d4 g6 Nc3 Bg7 Nge2 Nc6 Be3 Nf6 
e4 d6 d4 g6 Nc3 Bg7 f4 Nf6 Be2 c5 
e4 d6 d4 g6 Nc3 Bg7 f4 Nf6 Nf3 O-O 
e4 d6 d4 g6 Nf3 Bg7 Bd3 Nf6 h3 O-O 
e4 d6 d4 g6 c4 Bg7 Nc3 Nf6 Nf3 O-O 
e4 d6 d4 g6 c4 e5 Nf3 Bg4 Be2 Nc6 
e4 e5 Bc4 Nc6 Nf3 Nf6 d3 Bc5 c3 d6 
e4 e5 Bc4 Nf6 Nc3 Nxe4 Qh5 Nd6 Bb3 Be7 
e4 e5 Bc4 Nf6 Nf3 Nxe4 Nc3 Nf6 Nxe5 d5 
e4 e5 Bc4 Nf6 d3 Bc5 Nf3 O-O Bg5 d6 
e4 e5 Bc4 Nf6 d3 Bc5 Nf3 d6 c3 Bb6 
e4 e5 Bc4 Nf6 d3 Nc6 Nc3 Be7 f4 d6 
e4 e5 Bc4 Nf6 d3 Nc6 Nf3 Bc5 c3 a6 
e4 e5 Bc4 Nf6 d3 Nc6 f4 d6 Nf3 Be7 
e4 e5 Bc4 Nf6 d3 c6 Nc3 d5 exd5 cxd5 
e4 e5 Bc4 Nf6 d3 c6 Nf3 d5 Bb3 Bd6 
e4 e5 Bc4 Nf6 d3 c6 Nf3 d6 O-O Be7 
e4 e5 Bc4 Nf6 d3 c6 Qe2 Be7 Nf3 O-O 
e4 e5 Bc4 Nf6 d4 exd4 Nf3 Bc5 O-O d6 
e4 e5 Nc3 Bb4 Bc4 d6 f4 Nc6 Nf3 Bg4 
e4 e5 Nc3 Bc5 Bc4 Ne7 d3 Nbc6 Qh5 O-O 
e4 e5 Nc3 Bc5 Bc4 d6 Nge2 Nf6 d4 exd4 
e4 e5 Nc3 Bc5 Bc4 d6 d3 Be6 Bb3 Nc6 
e4 e5 Nc3 Bc5 Bc4 d6 d3 Nc6 Na4 Bb6 
e4 e5 Nc3 Bc5 Nf3 Nc6 Nxe5 Bxf2+ Kxf2 Nxe5 
e4 e5 Nc3 Bc5 Nf3 d6 Na4 Bg4 Be2 Bxf3 
e4 e5 Nc3 Bc5 Nf3 d6 Na4 Nc6 Bb5 Bb6 
e4 e5 Nc3 Bc5 Nf3 d6 d4 exd4 Nxd4 Ne7 
e4 e5 Nc3 Bc5 Nf3 d6 d4 exd4 Nxd4 Nf6 
e4 e5 Nc3 Bc5 Nf3 d6 d4 exd4 Nxd4 c6 
e4 e5 Nc3 Bc5 f4 d6 Nf3 Nf6 Bc4 Be6 
e4 e5 Nc3 Nc6 Bc4 Bb4 Nd5 Nf6 c3 Ba5 
e4 e5 Nc3 Nc6 Bc4 Bc5 Qg4 Qf6 Nd5 Qxf2+ 
e4 e5 Nc3 Nc6 Bc4 Bc5 d3 d6 Be3 Bxe3 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Bb4 Bg5 h6 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Bc5 Be3 Bb6 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Bc5 f4 d6 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Be7 f4 O-O 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Be7 f4 d6 
e4 e5 Nc3 Nc6 Bc4 Nf6 d3 d6 f4 exf4 
e4 e5 Nc3 Nc6 Bc4 Nf6 f4 Bc5 Bxf7+ Kxf7 
e4 e5 Nc3 Nc6 Nf3 d6 d4 Bd7 Bc4 exd4 
e4 e5 Nc3 Nc6 f4 d6 Nf3 exf4 d4 Nf6 
e4 e5 Nc3 Nc6 f4 exf4 Nf3 Be7 d4 Bh4+ 
e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 Bc4 Bg7 
e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 d4 g4 
e4 e5 Nc3 Nc6 g3 Bc5 Bg2 d6 d3 h5 
e4 e5 Nc3 Nf6 Bc4 Bb4 Nf3 O-O O-O d6 
e4 e5 Nc3 Nf6 Bc4 Bb4 d3 Nc6 Ne2 d5 
e4 e5 Nc3 Nf6 Bc4 Bb4 f4 Bxc3 dxc3 Nxe4 
e4 e5 Nc3 Nf6 Bc4 Bb4 f4 exf4 e5 Qe7 
e4 e5 Nc3 Nf6 Bc4 Bc5 b4 Bxb4 Nd5 Nxd5 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 Nc6 Be3 d6 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 c6 f4 d5 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 c6 f4 d6 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 d6 Be3 Bb6 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 d6 Be3 O-O 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 d6 Na4 Bb6 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 d6 f4 Nc6 
e4 e5 Nc3 Nf6 Bc4 Bc5 d3 h6 f4 d6 
e4 e5 Nc3 Nf6 Bc4 Be7 f4 d6 d3 Nc6 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bb4 Bg5 Nd4 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bb4 Bg5 d6 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bb4 Bg5 h6 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bb4 Ne2 d5 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bc5 Be3 d6 
e4 e5 Nc3 Nf6 Bc4 Nc6 d3 Bc5 Bg5 d6 
e4 e5 Nc3 Nf6 Bc4 Nxe4 Qg4 Nd6 Bb3 Be7 
e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Be7 
e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Nc6 
e4 e5 Nc3 Nf6 Bc4 c6 d4 exd4 Qxd4 Qb6 
e4 e5 Nc3 Nf6 Nf3 Nc6 Bb5 Bb4 O-O O-O 
e4 e5 Nc3 Nf6 Nf3 Nc6 Bb5 d6 d4 exd4 
e4 e5 Nc3 Nf6 Nf3 d6 d4 Nbd7 Bc4 Be7 
e4 e5 Nc3 Nf6 f4 Nc6 Nf3 d6 Bc4 Be7 
e4 e5 Nc3 Nf6 f4 Nc6 fxe5 Nxe5 d4 Nc6 
e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Bb4 
e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Bf5 
e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Bg4 
e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Nc6 
e4 e5 Nc3 Nf6 f4 d6 Nf3 Be7 Bc4 Nc6 
e4 e5 Nc3 Nf6 f4 exf4 Nf3 Bb4 e5 Qe7 
e4 e5 Nc3 Nf6 f4 exf4 Nf3 d6 Bc4 Bg4 
e4 e5 Nc3 Nf6 g3 Bc5 Bg2 c6 Qe2 d5 
e4 e5 Nc3 Nf6 g3 c6 d4 Bb4 Bg2 d5 
e4 e5 Nf3 Nc6 Bb5 Bc5 O-O d6 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nf6 d4 Bb6 
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nge7 O-O Bb6 
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nge7 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Qf6 O-O Nge7 
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 d6 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 Nd4 Be2 Nxe2 Qxe2 d6 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 Bc4 Nf6 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Bc5 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Ne7 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O c6 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O g6 
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 d3 c6 
e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bc5 
e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bb4 O-O O-O 
e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bc5 Nxe5 Nxe5 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 Nxe5 Nxe4 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 c3 Nxe4 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 c3 O-O 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Nc3 O-O 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Nc3 d6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Re1 d6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Bxc6 dxc6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Qe2 Nd6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Be7 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 a6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Bxc6 dxc6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d5 Nxe5 Bd6 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6 Nc3 Bd7 
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6 d4 Bd7 
e4 e5 Nf3 Nc6 Bb5 Nf6 Qe2 Bc5 O-O O-O 
e4 e5 Nf3 Nc6 Bb5 Nf6 Qe2 Bc5 d3 Nd4 
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6 
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 c3 O-O 
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 O-O Be7 
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 c3 g6 
e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 a6 Bc4 h6 
e4 e5 Nf3 Nc6 Bb5 Nge7 O-O d6 c3 a6 
e4 e5 Nf3 Nc6 Bb5 Nge7 d4 exd4 Nxd4 g6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 c3 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Bxc6 dxc6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 Bc5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 Be7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 d6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bb4 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bc5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O d6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Qe2 Bc5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Qe2 Be7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Qe2 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 Bc5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 d6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nge7 Nc3 d6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nge7 Nc3 g6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 Bxc6+ bxc6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 Nc3 Bd7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Bd7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Nf6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O g6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 Bd7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 Nf6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 f5 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 g6 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c4 Bd7 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 d4 Bg4 
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 d4 b5 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bb4 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bc5 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bg4 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Qd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 f6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Ne7 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Qd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O f6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 Bd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 Qd6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 f6 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 Bg4 
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 exd4 
e4 e5 Nf3 Nc6 Bb5 b6 O-O Nd4 Nxd4 exd4 
e4 e5 Nf3 Nc6 Bb5 d6 O-O Nf6 d4 Bd7 
e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 Bxc6 Bxc6 
e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 Nc3 Nf6 
e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 Nc3 exd4 
e4 e5 Nf3 Nc6 Bb5 d6 d4 Bg4 Nc3 exd4 
e4 e5 Nf3 Nc6 Bb5 d6 d4 Bg4 d5 a6 
e4 e5 Nf3 Nc6 Bb5 d6 d4 a6 Bxc6+ bxc6 
e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Bxc6+ bxc6 
e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 
e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Qxd4 Bd7 
e4 e5 Nf3 Nc6 Bb5 f5 Nc3 fxe4 Nxe4 Nf6 
e4 e5 Nf3 Nc6 Bb5 f5 Nc3 fxe4 Nxe4 d5 
e4 e5 Nf3 Nc6 Bb5 f5 d3 Nf6 exf5 Be7 
e4 e5 Nf3 Nc6 Bb5 f5 d4 fxe4 Bxc6 dxc6 
e4 e5 Nf3 Nc6 Bb5 g6 d4 Nxd4 Nxd4 exd4 
e4 e5 Nf3 Nc6 Bb5 g6 d4 exd4 Bg5 Be7 
e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 d3 Be6 
e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 c3 Bg4 
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6 a4 a6 
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Be7 b5 Na5 
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 O-O Nf6 
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Be7 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Bb6 d4 Qe7 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 b4 Bb6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 a6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 d6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Qe7 O-O Nf6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Qe7 O-O d6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Qe7 d3 d6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Qe7 d4 Bb6 
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 Bb6 
e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Nc3 d6 
e4 e5 Nf3 Nc6 Bc4 Bc5 d3 d6 Bg5 Nge7 
e4 e5 Nf3 Nc6 Bc4 Be7 d4 d6 Nc3 Bg4 
e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 c3 Nf6 
e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 d6 
e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 
e4 e5 Nf3 Nc6 Bc4 Nf6 O-O Bc5 c3 O-O 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Be3 Bb6 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 a6 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 d6 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O O-O 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d6 Ng5 Be6 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O Bc5 
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O d6 
e4 e5 Nf3 Nc6 Bc4 d6 c3 Be6 Bxe6 fxe6 
e4 e5 Nf3 Nc6 Bc4 d6 c3 Bg4 Qb3 Qd7 
e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 O-O Bc5 
e4 e5 Nf3 Nc6 Nc3 Bb4 Bc4 Nf6 O-O O-O 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Ba5 Bc4 d6 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Be7 Bc4 Nf6 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Be7 d4 d6 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Be7 d4 exd4 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Nf6 Bc4 O-O 
e4 e5 Nf3 Nc6 Nc3 Bb4 Nd5 Nf6 Nxb4 Nxb4 
e4 e5 Nf3 Nc6 Nc3 Bb4 a3 Bxc3 dxc3 Nf6 
e4 e5 Nf3 Nc6 Nc3 Bb4 a3 Bxc3 dxc3 d6 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bb4 O-O O-O 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bc5 O-O O-O 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Ba4 Bc5 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Ba4 Nxf3+ 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Bc4 Bc5 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Bc4 c6 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Be2 Nxf3+ 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Nxd4 exd4 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d4 Bd7 
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d4 exd4 
e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Bb4 
e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Bc5 
e4 e5 Nf3 Nc6 Nc3 Nf6 g3 Bc5 Bg2 d6 
e4 e5 Nf3 Nc6 Nc3 g6 d4 exd4 Nd5 Bg7 
e4 e5 Nf3 Nc6 Nc3 g6 d4 exd4 Nxd4 Bg7 
e4 e5 Nf3 Nc6 c3 d5 Qa4 Nf6 Nxe5 Bd6 
e4 e5 Nf3 Nc6 c3 d5 Qa4 f6 Bb5 Ne7 
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 Nf6 
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 d3 
e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bb4+ c3 Bc5 
